x_num,x_cat,y_num,y_cat
47.3246724723712,B,3.473979044781266,Class 3
7.463245091150338,B,2.1729614060918996,Class 2
15.663425327730145,A,-0.6115923570773725,Class 1
7.068408165989154,C,1.7127845563893083,Class 2
5.889596260517466,B,3.239899877866489,Class 3
15.805435598469806,C,2.8740714941905936,Class 3
5.240059495875915,A,-2.153179147840948,Class 1
43.21999653973612,A,0.7300965318082673,Class 2
7.648090059291119,A,-0.15362208173359226,Class 2
11.360588461213759,A,-1.1055777479190128,Class 1
2.1816970581452946,C,1.794203302226867,Class 2
7.219809783317851,B,1.8932127292016454,Class 2
-0.2870638298106689,B,2.5431517248812447,Class 2
8.602204054343767,C,1.315679222253788,Class 2
24.000057704200067,A,-1.2725107016608634,Class 1
17.90387743443799,B,2.606381999165553,Class 2
18.671306378755812,A,-2.710471493023645,Class 1
15.074737527380247,C,3.87116293299034,Class 3
24.880206920203495,A,-0.2753265514487713,Class 1
6.7533477605075865,B,2.5759454475778645,Class 2
26.582122118192313,A,1.3305143906400017,Class 2
43.22229937460358,A,1.7561204855232253,Class 2
34.06939664864149,A,-0.4953022225688173,Class 1
33.98968989136937,B,4.8978300961339825,Class 3
-0.8775394097070359,A,-1.2088151398360587,Class 1
11.71945177915961,A,-1.273690275983976,Class 1
11.157029893187369,B,2.6969858087421557,Class 3
0.018159704763569096,A,-4.622772524256358,Class 1
22.54589403835185,A,-1.044041853014941,Class 1
9.77023588185755,A,-1.7198412257224212,Class 1
38.13313331798889,A,2.5923936151408764,Class 2
68.60776923350396,A,-0.17073501407407088,Class 2
1.7813958777835177,A,-1.254454251398807,Class 1
24.983032982614024,B,4.196537812248986,Class 3
31.20812064354982,B,5.76146821272418,Class 3
17.473957566656527,A,-0.9455050507235756,Class 1
14.67106804282065,A,0.7230676338147419,Class 2
15.050983218596318,A,-0.7776784071422547,Class 1
30.71882302830518,B,2.747042317835525,Class 3
51.73323292937462,B,4.535190992220102,Class 3
30.8206224459908,A,0.9843023065506791,Class 2
29.786452925334544,B,4.033625666832615,Class 3
7.785003985463499,B,2.284373850916229,Class 2
54.944942332245404,B,4.280845469132604,Class 3
45.55897353942581,D,0.14893747377974353,Class 2
-3.4051482864775426,C,2.0477549330839775,Class 2
-2.6397384307409024,A,0.0184120085645465,Class 2
1.8736781453076572,A,-2.689753715998569,Class 1
23.185623116376743,A,0.4594806924429382,Class 2
12.19857841899838,B,3.60479523897986,Class 3
14.249205657228401,B,2.629837903815906,Class 2
2.222478750013667,B,2.052437411040401,Class 2
10.389820221895413,A,-1.9896057200327557,Class 1
-2.8966101642051125,A,-2.435920648374029,Class 1
2.5123463167314353,A,-1.5974791053494557,Class 1
9.7708381134917,C,1.1258809292537348,Class 2
54.033402071475365,A,-0.4450569453913875,Class 1
11.626141003493082,A,-0.9518041860430009,Class 1
20.742693468626527,A,0.5967946806864854,Class 2
4.197274704526945,B,2.980320996917312,Class 3
10.900059395430993,B,3.4256929361753423,Class 3
76.75356953497464,B,3.9157521109381843,Class 3
6.737288311743981,A,-0.309832696917282,Class 1
28.41093862124017,A,0.40815145986503865,Class 2
59.36937183766594,C,5.96381697732494,Class 3
48.36379234845347,B,5.961923247033566,Class 3
16.28599467222425,B,2.4039037966441414,Class 2
7.735393896133232,B,2.3407699672496043,Class 2
16.84557494952018,B,4.919421702267742,Class 3
18.325951441615068,C,1.9676717317818915,Class 2
5.1551470318399675,B,2.4816619660015045,Class 2
84.87680951865651,B,1.2751643252489657,Class 2
20.390348873263957,B,5.77384561447035,Class 3
4.492791279880802,B,1.7678582685800237,Class 2
19.97312669250961,B,3.898853417232454,Class 3
10.402659922227578,B,2.25208412650389,Class 2
31.615617640654882,B,4.808414234317585,Class 3
59.38500308725916,B,5.019101965325243,Class 3
27.13035027680653,C,4.011707832122973,Class 3
29.291856148034974,B,4.1992640581514245,Class 3
56.8630797005989,C,3.1283883336416993,Class 3
33.38851989927756,B,5.548557250281676,Class 3
6.214375795059441,B,4.96457204493621,Class 3
30.90247640567865,B,4.164775639734605,Class 3
6.568171077798811,A,-0.8502080990998142,Class 1
5.18660022672146,C,2.2941987711700316,Class 2
37.06724291065741,A,1.6526266720895793,Class 2
5.9520770574062185,B,3.3135587439345118,Class 3
-0.41089094661513315,D,-1.199592958836471,Class 1
33.18294848279795,A,2.265646852671459,Class 2
9.43092741069913,B,3.5336958322188323,Class 3
30.779964777426137,B,4.731080255266151,Class 3
58.335775626234756,B,5.107836959701216,Class 3
-0.8701776379929287,B,1.0409517985958607,Class 2
42.63957270112462,A,-0.044766630194773116,Class 2
41.76127927318154,A,-0.03782983648978133,Class 2
6.874458410619296,B,1.3262099430406145,Class 2
45.63426640101276,B,5.194873666452214,Class 3
-7.990450580845993,A,-4.12454802181675,Class 1
29.176324207520828,B,4.618734233959886,Class 3
36.34633767669587,B,3.440267958318312,Class 3
22.35252342744687,B,3.8584074206269996,Class 3
17.516348810858833,B,2.79195810577205,Class 3
43.43310270466687,A,0.8766179211622793,Class 2
37.76006436012091,C,3.3329140599695686,Class 3
15.65353122176036,C,4.4535638395834924,Class 3
8.697846395902966,A,0.7488107476672354,Class 2
11.786305033918069,A,-0.21666525886671506,Class 2
16.14549711954816,A,-1.3400495084976671,Class 1
56.89911941475697,B,4.942302201208299,Class 3
41.078354054469536,A,-0.6452652992210615,Class 1
2.643230470890159,C,1.4437615400264578,Class 2
28.195066816558732,B,4.138448122158213,Class 3
13.384234524208656,A,-0.3310056096074432,Class 1
2.034550487876878,B,-0.2248168835635207,Class 2
27.26788384093738,C,4.421498118273952,Class 3
11.701244888273846,A,-0.9824411188481874,Class 1
17.055550841101272,C,3.7532596088255445,Class 3
17.334925120504774,B,3.382512072382962,Class 3
8.904761002716592,A,-2.801085267317087,Class 1
41.80316963093205,B,4.250803042398928,Class 3
22.57656272448831,B,2.2339473174644837,Class 2
-4.8694116618270264,B,1.6161717653985752,Class 2
0.3037774150037844,B,0.3904607875507635,Class 2
9.51099623745065,B,4.757739450121978,Class 3
25.085898557264755,C,4.764391849562624,Class 3
33.19711173599834,A,1.3490272959531162,Class 2
13.58991990521912,B,1.4663685174754602,Class 2
-1.3942986350347315,B,0.8627317036453421,Class 2
4.024484540670336,B,2.475274409501479,Class 2
79.53946336776222,A,-0.9361563502299095,Class 1
6.813081270056197,A,-3.353079442957216,Class 1
4.774213987903975,C,0.8265592558973082,Class 2
18.302275197185338,A,-0.7662617632028981,Class 1
-3.704958413975925,B,0.4351548496821489,Class 2
57.162052605714216,B,3.851950203869781,Class 3
39.724678771478,A,1.842028269507733,Class 2
1.7014913052307312,A,-1.7300125353481404,Class 1
9.475601296937748,B,3.6749405942242146,Class 3
8.702768530292644,C,1.9265589646427506,Class 2
8.860218285933854,B,1.4886237796143966,Class 2
3.5009671585413007,A,-1.5463315274627958,Class 1
0.5741984443343131,B,1.3945171727449273,Class 2
57.436829768252856,B,4.892995164313404,Class 3
-1.8809028975768127,B,1.9765982083475255,Class 2
3.2968781360028716,A,-1.3740896380892846,Class 1
26.169140221028837,B,4.788523279230418,Class 3
14.303801660861398,A,1.1593255015307133,Class 2
44.21902261493345,B,5.649917832149541,Class 3
11.526080609621674,A,0.8761654305080873,Class 2
12.181851102944378,B,3.053887071025426,Class 3
2.2290191983131287,A,-3.7295707784819117,Class 1
12.70656836280208,A,-0.8028113270913853,Class 1
13.313994416098023,A,-0.8428258950803234,Class 1
21.373301763624735,B,4.417745911404445,Class 3
25.144617754749156,A,0.1395116332899109,Class 2
4.565566858677472,B,3.0765453547157424,Class 3
-2.238027161619916,B,1.0296279638185077,Class 2
13.043381636589569,A,-1.931961614316653,Class 1
4.8389807225824555,B,2.565337254782245,Class 2
22.40526803849009,B,3.844329408211165,Class 3
10.3615487756203,C,3.876414909704617,Class 3
24.761436257287286,B,3.8713201260758017,Class 3
10.890697302481497,A,-1.131561539822779,Class 1
7.717244352284594,A,-1.5497110617233518,Class 1
4.31532960625913,A,-2.1247108268381734,Class 1
28.317177508608815,B,4.942606902830189,Class 3
3.1718700815999457,B,3.0305727871808457,Class 3
19.2447433789362,A,0.2669326965427832,Class 2
9.25001416601412,A,-1.309281452256583,Class 1
26.237765907558657,B,4.293467473763338,Class 3
25.93491068001043,B,5.254047754526156,Class 3
23.296537283624197,B,5.263492349125993,Class 3
4.787508299092409,A,-0.8310168144750483,Class 1
21.026962373110017,C,1.7812559538612722,Class 2
-1.4891967701551465,B,1.8339327180134943,Class 2
1.8574368024666912,B,2.7928675898455264,Class 3
-1.8658594123163257,A,-1.8574613114852339,Class 1
14.210063705951695,A,-0.29952238953567245,Class 1
0.9547069851497523,A,-2.276445286074292,Class 1
39.328844094662486,B,4.958010377226516,Class 3
0.32760500708583784,B,2.5806703324009987,Class 2
12.360231572208841,B,3.8694379341629253,Class 3
11.680321456462288,A,-0.7972408277853242,Class 1
33.00399157368862,A,-0.34882895119184787,Class 1
8.399805735025781,B,3.6174009001056424,Class 3
52.80432660326609,C,3.1922492306601287,Class 3
29.533551812064207,B,3.413195485794789,Class 3
10.47700157888661,B,2.4218441460451077,Class 2
35.531787125843735,A,1.0694214000284092,Class 2
13.253327953894003,B,3.70896777621177,Class 3
24.316440145953447,C,4.010339146904803,Class 3
84.7403478475663,A,-2.4884694195771084,Class 1
57.3369857781672,A,0.8214165841651719,Class 2
-1.6925110581557163,A,-3.602419953762512,Class 1
1.5693145728708047,B,3.942880569674641,Class 3
73.02536474914524,B,6.755414334580048,Class 3
20.7683672019334,B,3.9865927196735313,Class 3
19.79323790283081,A,1.1230242625901008,Class 2
12.227725100707723,B,3.5897581201147837,Class 3
25.81521671684933,A,-0.06846460666096332,Class 2
28.657633689032473,A,1.6142034476754175,Class 2
55.96425820576234,D,-0.7902793174427214,Class 1
54.00989164916936,A,0.5086142539965843,Class 2
16.736234580951486,A,0.390400952881794,Class 2
-0.6065908370083228,A,-3.4929031744797587,Class 1
6.224820248536276,A,-1.3742389447405245,Class 1
17.088032706564316,B,3.433996465607879,Class 3
30.915178405773837,A,-0.6898287580944131,Class 1
3.2316976124161987,A,-0.544611877878235,Class 1
64.27391870189678,A,-1.0247501532664653,Class 1
16.720356382183144,A,-0.21657998103758302,Class 2
19.177400110838523,A,-0.5202426995778247,Class 1
28.620226801590675,A,1.0603349222618461,Class 2
19.047490192701748,A,-1.0399260442356524,Class 1
25.917553864412913,C,5.059561031119028,Class 3
9.328380467963429,A,-1.090939906636906,Class 1
17.97382870616822,A,-0.6275026705003446,Class 1
21.876011078258443,A,-0.4218601925404788,Class 1
2.240219378991271,C,1.643493246200711,Class 2
26.466855517173062,C,3.929466987994774,Class 3
9.71541945762359,A,-1.2667614135805794,Class 1
36.33851303633139,C,7.033986404299071,Class 3
8.500810741998434,B,1.9585129716140015,Class 2
104.20662086261417,B,1.5526964127509575,Class 2
46.44195454595846,B,6.200462619980934,Class 3
16.576259881824253,B,4.890737815207009,Class 3
7.070676491623292,A,0.1483629286785133,Class 2
37.413377640102276,D,0.3831411741473558,Class 2
78.40160908676316,C,1.2519713147614724,Class 2
-3.3920986338552104,A,-3.6545098372393965,Class 1
9.39659125539141,B,2.938153249372282,Class 3
40.105315394146245,B,3.6739073533222366,Class 3
26.602924535284558,B,2.3435989850062553,Class 2
11.706748769004484,A,-2.1169006366970864,Class 1
12.869743655582578,B,1.2621185241753503,Class 2
26.42806708078402,B,5.461946956261891,Class 3
5.7514621453512635,C,2.6362997473963894,Class 3
14.146555985392402,C,1.6830390116606821,Class 2
18.069349100108763,A,0.2762682047627223,Class 2
18.13363250000893,B,3.397198435587035,Class 3
-3.110019047514312,B,1.597257561600438,Class 2
13.475652936876818,B,3.405578254750389,Class 3
25.091036708878836,B,2.5932241075569373,Class 2
94.16762828147928,C,1.0490788059571792,Class 2
13.812040592278635,B,5.165409696719741,Class 3
7.216198051942197,B,2.2270343888219952,Class 2
-7.502798156792286,C,1.9223867543331292,Class 2
-2.1187152158307168,B,2.8710240402356373,Class 3
2.264120259353643,C,-0.18274048276129218,Class 2
20.32119718154461,B,4.143518727817457,Class 3
2.986638316913793,B,2.560079571767607,Class 2
4.840126758122598,B,3.1113193491396576,Class 3
15.014705451809064,C,3.924426109169735,Class 3
17.76335441121512,B,2.940247217410585,Class 3
26.67386345003691,D,-1.1121118124839344,Class 1
16.255079803379285,A,1.1958153124725217,Class 2
2.833328262358951,C,0.9241311399225958,Class 2
-2.5578647139037196,B,2.574086927676621,Class 2
11.881275573750893,B,3.0493227609162226,Class 3
33.11364122424588,C,3.497315634168131,Class 3
15.696093360408389,A,-0.9245049691409788,Class 1
37.318972639516225,B,4.911467362584726,Class 3
18.045922804224507,B,3.2148112152389468,Class 3
2.640897859826632,A,-2.5340115996928585,Class 1
12.242511540181937,C,4.136027955634516,Class 3
0.6491380733249869,B,1.974431024133882,Class 2
28.028418661122654,C,4.224114101428203,Class 3
23.447616263169614,A,1.057149791270385,Class 2
24.61268376511757,B,4.883137937200187,Class 3
16.020950555141518,C,2.618395271114836,Class 2
16.41316527535533,A,-0.3227536813087384,Class 1
10.592230019765495,A,-0.5250046753190727,Class 1
1.7935253251500485,B,0.49719291005209243,Class 2
2.4835235739063193,A,-1.232787442077251,Class 1
16.87205686521443,C,2.117742090789033,Class 2
11.685438661644753,A,-0.4057679087975019,Class 1
-1.6738317174130104,B,2.3936443350687324,Class 2
49.792498513222604,A,1.5260429146892234,Class 2
-3.298847596134201,A,-2.0815979552162567,Class 1
30.93258279667187,B,4.077309303866656,Class 3
30.405456693603245,C,4.725881576986158,Class 3
10.455048977748119,B,4.207384022055198,Class 3
32.91221572377951,A,1.4567350478876633,Class 2
7.162116742942001,B,2.4397887890485714,Class 2
15.684847826502331,C,4.003651685496829,Class 3
22.489410547981763,B,4.372930808666469,Class 3
11.550914493913403,B,3.6219200940570078,Class 3
68.65690825004897,A,-0.5140279913080255,Class 1
15.544986867265179,A,-0.7258821055246087,Class 1
41.912850225849,A,0.06839357288658743,Class 2
41.39228504591977,B,5.256030801600675,Class 3
25.14486919219779,A,-0.7922477581218659,Class 1
16.699166407765965,B,2.7686657485539117,Class 3
1.687406736451099,A,-1.7022846535450806,Class 1
8.946766687364079,B,4.720448868521076,Class 3
4.355209658178072,A,-1.7460373972197543,Class 1
-1.222231596720706,A,-2.7170949523907577,Class 1
22.00227556202884,B,4.96265146719759,Class 3
2.4426895191397078,A,-3.2577591971707083,Class 1
-1.6787528895399468,B,1.1341727088007365,Class 2
9.104746865673468,C,2.6569803826056644,Class 3
50.684492542777676,A,-0.47304799257455454,Class 1
22.02632657074725,B,3.0499882266435865,Class 3
14.183321073043343,B,2.8845922176760697,Class 3
44.176556959505454,D,-0.30444477651460744,Class 1
57.69242172376039,A,-1.8060357998164407,Class 1
2.4662816962493723,A,-2.7442406578214653,Class 1
13.081042896037673,B,3.4877799760567187,Class 3
-1.1818479103032051,B,0.871205208447132,Class 2
34.46677752905236,B,4.411466163405681,Class 3
7.8219519066978265,B,3.868906416934494,Class 3
6.102103205994883,C,1.8861374523871486,Class 2
6.6815879493536805,B,4.639526557951632,Class 3
-1.2980186415015487,A,1.3510886070322616,Class 2
4.077825376273247,B,5.4073630143887605,Class 3
27.53753880027398,B,3.993904209083235,Class 3
26.893553032616182,C,6.118777264436033,Class 3
42.569093039282905,A,1.8531398077266634,Class 2
22.446229569065792,B,2.420768382546054,Class 2
5.229795140045897,D,-4.000906189668228,Class 1
16.129867816852272,D,-1.7048149814456388,Class 1
37.01803986849775,A,1.4107141344088747,Class 2
15.815828864752724,D,-0.13114476108271234,Class 2
6.925005775155739,C,2.4860217011085726,Class 2
42.80447214377359,A,2.4267434466351023,Class 2
2.6271057789380827,C,1.9077541009426913,Class 2
37.22714146136368,B,5.2464340188435585,Class 3
7.225472178795009,B,4.256666947905071,Class 3
3.6133962748749875,B,2.723760282806336,Class 3
3.618050066698649,A,-1.5922424226984107,Class 1
15.539456362092267,B,4.0612572680646135,Class 3
84.72450749082932,A,-1.653848858009281,Class 1
79.45660229267943,B,4.177050086407678,Class 3
0.9373321865216109,A,-1.9826518730375677,Class 1
18.776161922290967,B,2.1717751126227562,Class 2
6.2328624341113255,A,-0.8526418254073205,Class 1
8.622946707778306,B,2.316929181528684,Class 2
1.5590462174867736,B,1.777141285803754,Class 2
86.97539940878744,A,-1.6545117798273685,Class 1
16.12023636882048,B,4.092413407016123,Class 3
46.231461512393366,A,0.5916914280189411,Class 2
11.93436645500523,A,-0.08207673302960217,Class 2
10.614810828032791,C,2.0184354174403807,Class 2
3.3952316390146873,A,-2.2156230832583406,Class 1
9.518603430133982,B,3.6818070499195272,Class 3
-2.369885009001678,B,1.9258393771714974,Class 2
7.785168477309397,A,0.16023656765980254,Class 2
-2.243696625610582,A,-1.8622480949588478,Class 1
25.285746118823372,B,4.417806586096413,Class 3
11.674038119206571,B,3.315278177601913,Class 3
8.234807353396995,B,2.6888921127468626,Class 3
22.88657485697883,C,2.345239333611728,Class 2
9.344916789361564,C,2.597653057387837,Class 2
7.702147765494962,A,-1.2230260794840906,Class 1
-3.1435762674234566,B,-0.012130392903185516,Class 2
58.9838526567114,B,5.8117530434536215,Class 3
6.99996985821867,A,-3.1869480287382896,Class 1
-5.890855241203091,C,0.48519400625128184,Class 2
1.4230142500385032,B,2.667070661226785,Class 3
20.450351699075068,B,3.5361165325637223,Class 3
-9.037332101728449,A,-1.4492734475784763,Class 1
38.43127231383243,B,6.919746930437564,Class 3
34.51039482017735,B,5.7487898722777135,Class 3
28.07486827766945,C,4.368586022467943,Class 3
37.37721521295541,C,2.314229857983694,Class 2
7.411922366709101,A,-0.5219388956775044,Class 1
-4.357496383646403,B,1.8305922028569515,Class 2
17.91221108462396,A,-0.851017484049629,Class 1
9.094291180676565,B,3.05319141179854,Class 3
10.78733147311793,A,-1.2913049681140734,Class 1
14.136302642337585,A,-1.647797424004769,Class 1
8.377229805786435,B,2.7335740829953394,Class 3
35.1198372925588,A,1.054519529355575,Class 2
10.304135597335822,B,4.123075936237357,Class 3
22.871104629531942,A,1.1347063742563086,Class 2
6.543144143785388,B,2.5193871794745406,Class 2
21.006606928759027,B,3.0537104912349937,Class 3
7.90952925799966,B,3.0552484165978204,Class 3
25.36821400495253,A,-0.18002786061487397,Class 2
16.60534389925904,C,3.0687084082184635,Class 3
23.114557107779884,C,2.6806551618447063,Class 3
11.057078361331588,B,2.5576728174105443,Class 2
22.59003192028449,C,2.757670723622099,Class 3
6.971649008499187,B,2.0247263084019735,Class 2
41.39763413234382,A,-0.2362802621812441,Class 2
5.940416440828451,B,4.274317637764099,Class 3
23.153985692914716,A,1.2774458403841784,Class 2
-0.8539814425156829,B,1.6849333199718535,Class 2
39.49731636013823,D,-1.771432555086281,Class 1
0.34801627815226777,D,-3.406007963438954,Class 1
10.675624919351414,A,-2.573554976171459,Class 1
67.6919326640292,A,1.02057107996181,Class 2
20.5255893298299,B,3.418066186551159,Class 3
-1.234041390099148,B,2.2293835564157414,Class 2
45.09169131696481,C,2.8265975291491423,Class 3
22.34025489831592,A,1.3601682434038542,Class 2
19.808020204288308,B,4.17083578815245,Class 3
6.399766257915402,A,0.13370555501786585,Class 2
-2.3159780940117725,B,3.023707343879186,Class 3
2.0943012399437877,B,2.4471597135163186,Class 2
74.8670036132549,B,5.437589880956469,Class 3
16.693295606658427,B,3.024739549603288,Class 3
51.64693985069387,B,5.985742028496027,Class 3
34.890725586720116,B,4.3393033275003425,Class 3
17.32411250909007,B,4.347514611410093,Class 3
13.50173029852257,B,5.008468500931192,Class 3
41.23717205701212,B,2.3609883614161347,Class 2
49.816352732300345,B,5.300500547349102,Class 3
64.4081064191287,B,3.403793638928702,Class 3
4.22068328583678,B,2.5035318174975103,Class 2
39.514056264328254,B,5.243110459575321,Class 3
-2.101843565168644,B,2.3781143034813845,Class 2
30.931225885225306,B,4.477705460177199,Class 3
8.421738706547583,A,-1.287598022750279,Class 1
3.415784546697467,B,2.3261105300365896,Class 2
48.35431169378284,B,4.89966114326566,Class 3
10.685884866265381,B,4.337591478177595,Class 3
13.214982525825045,C,2.0377984925370978,Class 2
7.901843594582911,B,3.3223973474145287,Class 3
53.779383132133546,B,5.552185236446161,Class 3
-2.36665953525293,B,1.2258188259836875,Class 2
28.477808584084173,B,4.308900866535309,Class 3
55.17594686129698,B,5.672009045247956,Class 3
17.209573935041885,A,-0.25838593773049023,Class 2
26.9245423096236,B,5.905628455462927,Class 3
-2.4209836627080232,A,-1.7761280184411279,Class 1
11.645358153846614,B,3.794291876188219,Class 3
-3.1285842829664348,B,3.759581529008591,Class 3
72.71362556330105,B,4.70681469960694,Class 3
0.13880448520827304,C,2.3825658677895927,Class 2
4.391116718459182,B,1.989006729366118,Class 2
34.075455633876196,A,0.7968895667042313,Class 2
56.00611294855877,A,2.3783634542306205,Class 2
4.494408878263072,C,1.3008134217058531,Class 2
90.07825123591556,B,2.5993995200975846,Class 2
7.05274970631273,A,-1.4544676834460137,Class 1
-1.2551683526787105,A,-1.251113027877448,Class 1
20.037028723314563,A,-1.412540698349665,Class 1
28.589850165045558,A,1.6333232140148648,Class 2
20.23642337035105,B,4.631896298866842,Class 3
0.4449193566922478,C,2.5139217888032808,Class 2
53.73973831657247,B,5.105487461748441,Class 3
1.926168116189266,D,-2.6799042770296957,Class 1
20.456019361091982,B,5.60808714035199,Class 3
6.906037278652876,B,2.5419421019941533,Class 2
11.849790813719103,B,4.4190352085186975,Class 3
35.112492199134124,C,5.214535953430792,Class 3
-0.5104538968975936,A,-1.3584841850481848,Class 1
27.90205024956874,A,-0.42214919692840036,Class 1
4.307044533949243,A,-0.16483149079087633,Class 2
74.46323015421446,C,2.2166262912265338,Class 2
8.41819854350145,A,-1.0649015380609475,Class 1
15.491084891494321,A,-1.1143185030654257,Class 1
4.809513724907004,B,2.3508973267883055,Class 2
52.39673532358112,A,0.042832320776636124,Class 2
44.70424574000994,B,5.592097085789479,Class 3
2.5958557523757486,D,-3.592579705184225,Class 1
6.441739841794866,A,-2.1136770289993807,Class 1
35.1610830799646,C,5.15592550656058,Class 3
3.998751543010629,B,3.6286005382822806,Class 3
2.9296880727684202,A,-1.3258895832884012,Class 1
47.3276983499105,A,1.0433552433489854,Class 2
2.2567505925797753,C,2.2125402720715797,Class 2
7.132561711327891,A,-1.5683206753268806,Class 1
11.091849710532482,A,-1.7569315723927796,Class 1
20.783461983017258,C,2.7779291168067157,Class 3
9.39626368033362,C,2.7070405515920934,Class 3
-7.663283662925693,A,-1.6310475949213035,Class 1
8.513516499947404,A,-1.6719772391952974,Class 1
18.518433108462364,B,3.0094313340471888,Class 3
73.61079052753045,B,4.130464799553262,Class 3
4.064639825036454,A,-2.3279304706938766,Class 1
9.315513083250403,B,2.4383767783791073,Class 2
-4.748941445135477,B,0.062099700719219,Class 2
18.20624593005749,B,2.4070256247889446,Class 2
6.184138342642895,B,2.9499665571694518,Class 3
19.836076400105092,A,1.425177705358986,Class 2
23.368221995366568,A,-0.7289810222231239,Class 1
7.162380145170744,B,2.180219556826172,Class 2
19.61582638362271,B,4.697549114959001,Class 3
7.177907336631909,A,-2.6770092260657448,Class 1
10.603800234658294,B,3.9817054260872204,Class 3
11.851264983881286,B,2.864714580400664,Class 3
70.75488021204582,C,3.3179058820152405,Class 3
0.16394436836475368,B,1.3090009271142682,Class 2
56.281754369882854,A,0.8675139538994965,Class 2
-3.438840400709025,C,0.6929251597818995,Class 2
63.33761533026899,C,3.435925358008685,Class 3
-1.7453198324802361,D,-3.2443503265500326,Class 1
0.6676764585829673,C,2.618896055800574,Class 2
13.823234262375703,B,1.7968282617944469,Class 2
4.114757834767499,B,3.1191994151731706,Class 3
82.30011316018992,C,2.274471103722459,Class 2
12.84378551607054,A,-0.8976729768418086,Class 1
4.90698310756485,A,-0.9328068044166709,Class 1
16.709944523286417,C,4.917165227954594,Class 3
36.21029199316578,B,4.385474647861769,Class 3
87.4905217923595,A,-1.484956353501574,Class 1
5.605689813104938,B,1.7390361107206294,Class 2
6.149407171608145,B,2.1071821462438356,Class 2
22.163551087778764,D,-0.27196960242836976,Class 2
64.66728898551757,A,2.9786835659200204,Class 3
3.5789626755335715,B,2.6152261726532444,Class 2
8.6638943142044,B,3.4879473476533285,Class 3
52.71177530746497,C,5.051301267960957,Class 3
23.042902999399924,C,2.6313898616902467,Class 2
0.9940934333087146,A,-2.889537543134124,Class 1
43.346720252870384,A,1.9559052697003572,Class 2
11.878410867963936,A,-0.5038324821669327,Class 1
49.43309749894058,B,4.580076037984764,Class 3
9.789775218482832,A,0.6379014914696945,Class 2
34.67071106074029,C,2.911918218039272,Class 3
3.3847974086396304,A,-1.741151289699888,Class 1
1.319116395854528,C,0.09167593842556654,Class 2
2.2266056763574458,A,-1.403156641012792,Class 1
3.4128926863890676,B,1.0058478336862189,Class 2
10.222791254721187,B,3.9921007852692516,Class 3
-3.498473493682146,D,-2.8719601357322704,Class 1
84.28060651158731,B,4.063705418706171,Class 3
51.39670142777929,B,5.016493859899176,Class 3
47.03669088409238,A,0.6032283901926125,Class 2
12.672950547357289,C,3.5971169346232506,Class 3
1.9921397980734543,A,-1.8617874411353994,Class 1
103.69235590591346,B,0.7472955385808249,Class 2
-3.838056399872859,B,3.490208078276882,Class 3
35.68009748745312,A,2.2712948150751666,Class 2
9.643278558441306,C,2.313637249644888,Class 2
59.44951738898392,A,0.44490838764752194,Class 2
24.692849880962783,B,4.6617235139913635,Class 3
-2.9548241501914925,B,0.24646048448414537,Class 2
92.58930530878399,A,-2.51922494157192,Class 1
1.5246052328184794,A,-1.6649488922369273,Class 1
-2.860439937603737,B,1.7302764035894074,Class 2
5.386043963465307,B,3.2137729294135444,Class 3
1.6994604080724016,B,1.5279950972834706,Class 2
4.58202230290173,B,3.0723450694613414,Class 3
